Plot Title: DO_01,,,,,,,,
#,"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °C calculated from F",Coupler Attached (LGR S/N: 20645539),Host Connected (LGR S/N: 20645539),Coupler Detached (LGR S/N: 20645539),Stopped (LGR S/N: 20645539),End Of File (LGR S/N: 20645539)
1576,7/28/2019 22:45,4.57,44.74,,,,,
1577,7/28/2019 23:00,4.53,44.56,,,,,
1578,7/28/2019 23:15,4.49,44.46,,,,,
1579,7/28/2019 23:30,4.46,44.31,,,,,
1580,7/28/2019 23:45,4.43,44.17,,,,,
1581,7/29/2019 0:00,4.4,44.02,,,,,
1582,7/29/2019 0:15,4.36,43.81,,,,,
1583,7/29/2019 0:30,4.35,43.52,,,,,
1584,7/29/2019 0:45,4.31,43.34,,,,,
1585,7/29/2019 1:00,4.29,43.2,,,,,
1586,7/29/2019 1:15,4.26,43.12,,,,,
1587,7/29/2019 1:30,4.24,43.02,,,,,
1588,7/29/2019 1:45,4.21,42.94,,,,,
1589,7/29/2019 2:00,4.18,42.84,,,,,
1590,7/29/2019 2:15,4.16,42.66,,,,,
1591,7/29/2019 2:30,4.15,42.48,,,,,
1592,7/29/2019 2:45,4.13,42.33,,,,,
1593,7/29/2019 3:00,4.11,42.22,,,,,
1594,7/29/2019 3:15,4.08,42.15,,,,,
1595,7/29/2019 3:30,4.06,42.08,,,,,
1596,7/29/2019 3:45,4.05,41.97,,,,,
1597,7/29/2019 4:00,4.03,41.9,,,,,
1598,7/29/2019 4:15,4.02,41.79,,,,,
1599,7/29/2019 4:30,4,41.68,,,,,
1600,7/29/2019 4:45,3.99,41.61,,,,,
1601,7/29/2019 5:00,3.98,41.5,,,,,
1602,7/29/2019 5:15,3.97,41.4,,,,,
1603,7/29/2019 5:30,3.95,41.29,,,,,
1604,7/29/2019 5:45,3.94,41.18,,,,,
1605,7/29/2019 6:00,3.93,41.07,,,,,
1606,7/29/2019 6:15,3.93,40.89,,,,,
1607,7/29/2019 6:30,3.93,40.71,,,,,
1608,7/29/2019 6:45,3.95,40.53,,,,,
1609,7/29/2019 7:00,3.99,40.46,,,,,
1610,7/29/2019 7:15,4.06,40.35,,,,,
1611,7/29/2019 7:30,4.13,40.24,,,,,
1612,7/29/2019 7:45,4.23,40.39,,,,,
1613,7/29/2019 8:00,4.34,40.46,,,,,
1614,7/29/2019 8:15,4.46,40.75,,,,,
1615,7/29/2019 8:30,4.58,41.36,,,,,
1616,7/29/2019 8:45,4.71,42.15,,,,,
1617,7/29/2019 9:00,4.85,43.05,,,,,
1618,7/29/2019 9:15,4.97,43.99,,,,,
1619,7/29/2019 9:30,5.09,45,,,,,
1620,7/29/2019 9:45,5.22,46.04,,,,,
1621,7/29/2019 10:00,5.33,47.16,,,,,
1622,7/29/2019 10:15,5.43,48.31,,,,,
1623,7/29/2019 10:30,5.53,49.42,,,,,
1624,7/29/2019 10:45,5.63,50.54,,,,,
1625,7/29/2019 11:00,5.71,51.73,,,,,
1626,7/29/2019 11:15,5.77,52.88,,,,,
1627,7/29/2019 11:30,5.82,54.03,,,,,
1628,7/29/2019 11:45,5.85,55.18,,,,,
1629,7/29/2019 12:00,5.88,56.26,,,,,
1630,7/29/2019 12:15,5.88,57.2,,,,,
1631,7/29/2019 12:30,5.88,58.03,,,,,
1632,7/29/2019 12:45,5.86,58.75,,,,,
1633,7/29/2019 13:00,5.86,59.25,,,,,
1634,7/29/2019 13:15,5.79,59.5,,,,,
1635,7/29/2019 13:30,5.75,59.18,,,,,
1636,7/29/2019 13:45,5.75,59.14,,,,,
1637,7/29/2019 14:00,5.67,58.39,,,,,
1638,7/29/2019 14:15,5.63,57.63,,,,,
1639,7/29/2019 14:30,5.61,57.09,,,,,
1640,7/29/2019 14:45,5.53,56.23,,,,,
1641,7/29/2019 15:00,5.52,55.76,,,,,
1642,7/29/2019 15:15,5.51,55.47,,,,,
1643,7/29/2019 15:30,5.46,54.82,,,,,
1644,7/29/2019 15:45,5.43,54.46,,,,,
1645,7/29/2019 16:00,5.46,54.79,,,,,
1646,7/29/2019 16:15,5.41,54.32,,,,,
1647,7/29/2019 16:30,5.39,54.03,,,,,
1648,7/29/2019 16:45,5.38,53.78,,,,,
1649,7/29/2019 17:00,5.34,53.35,,,,,
1650,7/29/2019 17:15,5.25,52.84,,,,,
1651,7/29/2019 17:30,5.16,52.34,,,,,
1652,7/29/2019 17:45,5.06,51.87,,,,,
1653,7/29/2019 18:00,4.97,51.48,,,,,
1654,7/29/2019 18:15,4.87,51.08,,,,,
1655,7/29/2019 18:30,4.76,50.72,,,,,
1656,7/29/2019 18:45,4.65,50.36,,,,,
1657,7/29/2019 19:00,4.54,50.04,,,,,
1658,7/29/2019 19:15,4.44,49.78,,,,,
1659,7/29/2019 19:30,4.34,49.53,,,,,
1660,7/29/2019 19:45,4.24,49.32,,,,,
1661,7/29/2019 20:00,4.17,49.06,,,,,
1662,7/29/2019 20:15,4.09,48.81,,,,,
1663,7/29/2019 20:30,4.02,48.42,,,,,
1664,7/29/2019 20:45,3.97,47.98,,,,,
1665,7/29/2019 21:00,3.92,47.62,,,,,
1666,7/29/2019 21:15,3.87,47.23,,,,,
1667,7/29/2019 21:30,3.83,46.9,,,,,
1668,7/29/2019 21:45,3.78,46.62,,,,,
1669,7/29/2019 22:00,3.74,46.33,,,,,
1670,7/29/2019 22:15,3.7,46.08,,,,,
1671,7/29/2019 22:30,3.67,45.79,,,,,
1672,7/29/2019 22:45,3.64,45.54,,,,,
1673,7/29/2019 23:00,3.61,45.28,,,,,
1674,7/29/2019 23:15,3.58,45.03,,,,,
1675,7/29/2019 23:30,3.56,44.74,,,,,
1676,7/29/2019 23:45,3.53,44.53,,,,,
1677,7/30/2019 0:00,3.51,44.31,,,,,
1678,7/30/2019 0:15,3.48,44.1,,,,,
1679,7/30/2019 0:30,3.46,43.88,,,,,
1680,7/30/2019 0:45,3.45,43.7,,,,,
1681,7/30/2019 1:00,3.43,43.56,,,,,
1682,7/30/2019 1:15,3.42,43.41,,,,,
1683,7/30/2019 1:30,3.41,43.23,,,,,
1684,7/30/2019 1:45,3.4,43.12,,,,,
1685,7/30/2019 2:00,3.39,42.98,,,,,
1686,7/30/2019 2:15,3.38,42.84,,,,,
1687,7/30/2019 2:30,3.37,42.66,,,,,
1688,7/30/2019 2:45,3.36,42.48,,,,,
1689,7/30/2019 3:00,3.36,42.33,,,,,
1690,7/30/2019 3:15,3.36,42.19,,,,,
1691,7/30/2019 3:30,3.34,42.01,,,,,
1692,7/30/2019 3:45,3.34,41.9,,,,,
1693,7/30/2019 4:00,3.34,41.76,,,,,
1694,7/30/2019 4:15,3.34,41.61,,,,,
1695,7/30/2019 4:30,3.33,41.5,,,,,
1696,7/30/2019 4:45,3.33,41.4,,,,,
1697,7/30/2019 5:00,3.33,41.32,,,,,
1698,7/30/2019 5:15,3.33,41.29,,,,,
1699,7/30/2019 5:30,3.32,41.18,,,,,
1700,7/30/2019 5:45,3.32,41.14,,,,,
1701,7/30/2019 6:00,3.32,41.04,,,,,
1702,7/30/2019 6:15,3.32,40.96,,,,,
1703,7/30/2019 6:30,3.32,40.93,,,,,
1704,7/30/2019 6:45,3.33,40.93,,,,,
1705,7/30/2019 7:00,3.36,40.96,,,,,
1706,7/30/2019 7:15,3.42,41.04,,,,,
1707,7/30/2019 7:30,3.52,41.11,,,,,
1708,7/30/2019 7:45,3.62,41.25,,,,,
1709,7/30/2019 8:00,3.74,41.43,,,,,
1710,7/30/2019 8:15,3.87,41.61,,,,,
1711,7/30/2019 8:30,4,41.72,,,,,
1712,7/30/2019 8:45,4.14,41.97,,,,,
1713,7/30/2019 9:00,4.27,42.3,,,,,
1714,7/30/2019 9:15,4.4,42.58,,,,,
1715,7/30/2019 9:30,4.53,42.98,,,,,
1716,7/30/2019 9:45,4.67,43.48,,,,,
1717,7/30/2019 10:00,4.8,44.02,,,,,
1718,7/30/2019 10:15,4.93,44.82,,,,,
1719,7/30/2019 10:30,5.05,45.43,,,,,
1720,7/30/2019 10:45,5.18,46.15,,,,,
1721,7/30/2019 11:00,5.27,46.62,,,,,
1722,7/30/2019 11:15,5.36,47.19,,,,,
1723,7/30/2019 11:30,5.44,47.73,,,,,
1724,7/30/2019 11:45,5.52,48.13,,,,,
1725,7/30/2019 12:00,5.61,48.81,,,,,
1726,7/30/2019 12:15,5.69,49.86,,,,,
1727,7/30/2019 12:30,5.72,50.83,,,,,
1728,7/30/2019 12:45,5.75,51.22,,,,,
1729,7/30/2019 13:00,5.75,51.12,,,,,
1730,7/30/2019 13:15,5.78,51.26,,,,,
1731,7/30/2019 13:30,5.76,51.19,,,,,
1732,7/30/2019 13:45,5.73,50.94,,,,,
1733,7/30/2019 14:00,5.71,50.43,,,,,
1734,7/30/2019 14:15,5.7,50.14,,,,,
1735,7/30/2019 14:30,5.69,49.82,,,,,
1736,7/30/2019 14:45,5.65,49.42,,,,,
1737,7/30/2019 15:00,5.63,49.1,,,,,
1738,7/30/2019 15:15,5.61,48.85,,,,,
1739,7/30/2019 15:30,5.61,48.6,,,,,
1740,7/30/2019 15:45,5.6,48.31,,,,,
1741,7/30/2019 16:00,5.59,48.06,,,,,
1742,7/30/2019 16:15,5.58,47.88,,,,,
1743,7/30/2019 16:30,5.54,47.59,,,,,
1744,7/30/2019 16:45,5.46,47.3,,,,,
1745,7/30/2019 17:00,5.42,47.01,,,,,
1746,7/30/2019 17:15,5.37,46.76,,,,,
1747,7/30/2019 17:30,5.32,46.54,,,,,
1748,7/30/2019 17:45,5.27,46.33,,,,,
1749,7/30/2019 18:00,5.2,46.08,,,,,
1750,7/30/2019 18:15,5.13,45.86,,,,,
1751,7/30/2019 18:30,5.05,45.57,,,,,
1752,7/30/2019 18:45,4.97,45.36,,,,,
1753,7/30/2019 19:00,4.9,45.1,,,,,
1754,7/30/2019 19:15,4.82,44.92,,,,,
1755,7/30/2019 19:30,4.75,44.71,,,,,
1756,7/30/2019 19:45,4.67,44.53,,,,,
1757,7/30/2019 20:00,4.61,44.35,,,,,
1758,7/30/2019 20:15,4.55,44.2,,,,,
1759,7/30/2019 20:30,4.5,44.06,,,,,
1760,7/30/2019 20:45,4.45,43.92,,,,,
1761,7/30/2019 21:00,4.4,43.77,,,,,
1762,7/30/2019 21:15,4.35,43.7,,,,,
1763,7/30/2019 21:30,4.3,43.59,,,,,
1764,7/30/2019 21:45,4.26,43.48,,,,,
1765,7/30/2019 22:00,4.22,43.38,,,,,
1766,7/30/2019 22:15,4.19,43.27,,,,,
1767,7/30/2019 22:30,4.16,43.2,,,,,
1768,7/30/2019 22:45,4.13,43.16,,,,,
1769,7/30/2019 23:00,4.09,43.09,,,,,
1770,7/30/2019 23:15,4.06,43.05,,,,,
1771,7/30/2019 23:30,4.03,42.98,,,,,
1772,7/30/2019 23:45,4,42.94,,,,,
1773,7/31/2019 0:00,3.97,42.91,,,,,
1774,7/31/2019 0:15,3.94,42.87,,,,,
1775,7/31/2019 0:30,3.9,42.84,,,,,
1776,7/31/2019 0:45,3.87,42.76,,,,,
1777,7/31/2019 1:00,3.84,42.76,,,,,
1778,7/31/2019 1:15,3.82,42.69,,,,,
1779,7/31/2019 1:30,3.8,42.66,,,,,
1780,7/31/2019 1:45,3.78,42.58,,,,,
1781,7/31/2019 2:00,3.77,42.55,,,,,
1782,7/31/2019 2:15,3.75,42.51,,,,,
1783,7/31/2019 2:30,3.73,42.48,,,,,
1784,7/31/2019 2:45,3.71,42.37,,,,,
1785,7/31/2019 3:00,3.69,42.26,,,,,
1786,7/31/2019 3:15,3.69,41.86,,,,,
1787,7/31/2019 3:30,3.7,41.65,,,,,
1788,7/31/2019 3:45,3.73,41.25,,,,,
1789,7/31/2019 4:00,3.77,40.78,,,,,
1790,7/31/2019 4:15,3.84,39.49,,,,,
1791,7/31/2019 4:30,4,38.98,,,,,
1792,7/31/2019 4:45,4.14,38.91,,,,,
1793,7/31/2019 5:00,4.22,39.02,,,,,
1794,7/31/2019 5:15,4.27,39.16,,,,,
1795,7/31/2019 5:30,4.3,39.31,,,,,
1796,7/31/2019 5:45,4.31,39.38,,,,,
1797,7/31/2019 6:00,4.31,39.34,,,,,
1798,7/31/2019 6:15,4.33,39.31,,,,,
1799,7/31/2019 6:30,4.31,39.38,,,,,
1800,7/31/2019 6:45,4.31,39.42,,,,,
1801,7/31/2019 7:00,4.33,39.49,,,,,
1802,7/31/2019 7:15,4.34,39.38,,,,,
1803,7/31/2019 7:30,4.37,39.27,,,,,
1804,7/31/2019 7:45,4.44,39.06,,,,,
1805,7/31/2019 8:00,4.52,38.98,,,,,
1806,7/31/2019 8:15,4.62,39.09,,,,,
1807,7/31/2019 8:30,4.69,39.16,,,,,
1808,7/31/2019 8:45,4.81,38.8,,,,,
1809,7/31/2019 9:00,4.91,39.02,,,,,
1810,7/31/2019 9:15,5,39.31,,,,,
1811,7/31/2019 9:30,5.1,39.49,,,,,
1812,7/31/2019 9:45,5.2,39.52,,,,,
1813,7/31/2019 10:00,5.3,39.67,,,,,
1814,7/31/2019 10:15,5.41,39.85,,,,,
1815,7/31/2019 10:30,5.51,39.96,,,,,
1816,7/31/2019 10:45,5.65,40.17,,,,,
1817,7/31/2019 11:00,5.77,40.32,,,,,
1818,7/31/2019 11:15,5.89,40.68,,,,,
1819,7/31/2019 11:30,5.98,40.96,,,,,
1820,7/31/2019 11:45,6.06,41.25,,,,,
1821,7/31/2019 12:00,6.13,41.58,,,,,
1822,7/31/2019 12:15,6.18,41.83,,,,,
1823,7/31/2019 12:30,6.23,41.94,,,,,
1824,7/31/2019 12:45,6.27,42.01,,,,,
1825,7/31/2019 13:00,6.31,42.08,,,,,
1826,7/31/2019 13:15,6.34,42.22,,,,,
1827,7/31/2019 13:30,6.38,42.26,,,,,
1828,7/31/2019 13:45,6.41,42.3,,,,,
1829,7/31/2019 14:00,6.45,42.62,,,,,
1830,7/31/2019 14:15,6.52,43.63,,,,,
1831,7/31/2019 14:30,6.53,44.13,,,,,
1832,7/31/2019 14:45,6.58,44.78,,,,,
1833,7/31/2019 15:00,6.58,45.39,,,,,
1834,7/31/2019 15:15,6.62,45.75,,,,,
1835,7/31/2019 15:30,6.65,46.36,,,,,
1836,7/31/2019 15:45,6.65,46.94,,,,,
1837,7/31/2019 16:00,6.63,46.9,,,,,
1838,7/31/2019 16:15,6.62,46.65,,,,,
1839,7/31/2019 16:30,6.62,46.47,,,,,
1840,7/31/2019 16:45,6.62,46.4,,,,,
1841,7/31/2019 17:00,6.61,46.15,,,,,
1842,7/31/2019 17:15,6.59,45.86,,,,,
1843,7/31/2019 17:30,6.58,45.57,,,,,
1844,7/31/2019 17:45,6.54,45.21,,,,,
1845,7/31/2019 18:00,6.5,44.85,,,,,
1846,7/31/2019 18:15,6.43,44.53,,,,,
1847,7/31/2019 18:30,6.34,44.17,,,,,
1848,7/31/2019 18:45,6.24,43.84,,,,,
1849,7/31/2019 19:00,6.15,43.56,,,,,
1850,7/31/2019 19:15,6.05,43.3,,,,,
1851,7/31/2019 19:30,5.97,43.05,,,,,
1852,7/31/2019 19:45,5.88,42.8,,,,,
1853,7/31/2019 20:00,5.81,42.55,,,,,
1854,7/31/2019 20:15,5.74,42.33,,,,,
1855,7/31/2019 20:30,5.67,42.19,,,,,
1856,7/31/2019 20:45,5.62,42.01,,,,,
1857,7/31/2019 21:00,5.56,41.9,,,,,
1858,7/31/2019 21:15,5.5,41.79,,,,,
1859,7/31/2019 21:30,5.45,41.65,,,,,
1860,7/31/2019 21:45,5.4,41.54,,,,,
1861,7/31/2019 22:00,5.36,41.43,,,,,
1862,7/31/2019 22:15,5.31,41.36,,,,,
1863,7/31/2019 22:30,5.27,41.25,,,,,
1864,7/31/2019 22:45,5.23,41.14,,,,,
1865,7/31/2019 23:00,5.19,41.04,,,,,
1866,7/31/2019 23:15,5.16,40.96,,,,,
1867,7/31/2019 23:30,5.11,40.89,,,,,
1868,7/31/2019 23:45,5.08,40.82,,,,,
1869,8/1/2019 0:00,5.04,40.78,,,,,
1870,8/1/2019 0:15,5,40.75,,,,,
1871,8/1/2019 0:30,4.96,40.68,,,,,
1872,8/1/2019 0:45,4.93,40.64,,,,,
1873,8/1/2019 1:00,4.9,40.57,,,,,
1874,8/1/2019 1:15,4.87,40.5,,,,,
1875,8/1/2019 1:30,4.84,40.42,,,,,
1876,8/1/2019 1:45,4.81,40.32,,,,,
1877,8/1/2019 2:00,4.79,40.24,,,,,
1878,8/1/2019 2:15,4.77,40.17,,,,,
1879,8/1/2019 2:30,4.74,40.06,,,,,
1880,8/1/2019 2:45,4.71,39.99,,,,,
1881,8/1/2019 3:00,4.69,39.88,,,,,
1882,8/1/2019 3:15,4.67,39.81,,,,,
1883,8/1/2019 3:30,4.64,39.74,,,,,
1884,8/1/2019 3:45,4.62,39.67,,,,,
1885,8/1/2019 4:00,4.6,39.6,,,,,
1886,8/1/2019 4:15,4.58,39.49,,,,,
1887,8/1/2019 4:30,4.56,39.34,,,,,
1888,8/1/2019 4:45,4.55,39.13,,,,,
1889,8/1/2019 5:00,4.53,38.95,,,,,
1890,8/1/2019 5:15,4.52,38.73,,,,,
1891,8/1/2019 5:30,4.51,38.55,,,,,
1892,8/1/2019 5:45,4.5,38.34,,,,,
1893,8/1/2019 6:00,4.49,38.16,,,,,
1894,8/1/2019 6:15,4.49,37.98,,,,,
1895,8/1/2019 6:30,4.49,37.8,,,,,
1896,8/1/2019 6:45,4.49,37.69,,,,,
1897,8/1/2019 7:00,4.5,37.62,,,,,
1898,8/1/2019 7:15,4.53,37.65,,,,,
1899,8/1/2019 7:30,4.56,37.76,,,,,
1900,8/1/2019 7:45,4.62,37.94,,,,,
1901,8/1/2019 8:00,4.68,38.08,,,,,
1902,8/1/2019 8:15,4.77,38.37,,,,,
1903,8/1/2019 8:30,4.85,38.73,,,,,
1904,8/1/2019 8:45,4.94,39.16,,,,,
1905,8/1/2019 9:00,5.03,39.78,,,,,
1906,8/1/2019 9:15,5.13,40.53,,,,,
1907,8/1/2019 9:30,5.24,41.25,,,,,
1908,8/1/2019 9:45,5.34,42.12,,,,,
1909,8/1/2019 10:00,5.43,43.02,,,,,
1910,8/1/2019 10:15,5.5,44.1,,,,,
1911,8/1/2019 10:30,5.58,45.14,,,,,
1912,8/1/2019 10:45,5.65,45.93,,,,,
1913,8/1/2019 11:00,5.73,46.72,,,,,
1914,8/1/2019 11:15,5.8,47.8,,,,,
1915,8/1/2019 11:30,5.84,48.45,,,,,
1916,8/1/2019 11:45,5.89,48.7,,,,,
1917,8/1/2019 12:00,5.94,49.06,,,,,
1918,8/1/2019 12:15,5.99,49.5,,,,,
1919,8/1/2019 12:30,6.01,49.42,,,,,
1920,8/1/2019 12:45,6.03,49.57,,,,,
1921,8/1/2019 13:00,6.03,49.39,,,,,
1922,8/1/2019 13:15,6.04,49.5,,,,,
1923,8/1/2019 13:30,6.04,49.6,,,,,
1924,8/1/2019 13:45,6.07,50.11,,,,,
1925,8/1/2019 14:00,6.06,50.54,,,,,
1926,8/1/2019 14:15,6.05,50.32,,,,,
1927,8/1/2019 14:30,6.04,50.11,,,,,
1928,8/1/2019 14:45,6.03,50.07,,,,,
1929,8/1/2019 15:00,6.03,50,,,,,
1930,8/1/2019 15:15,6.03,50.11,,,,,
1931,8/1/2019 15:30,6.05,50.83,,,,,
1932,8/1/2019 15:45,6.05,51.48,,,,,
1933,8/1/2019 16:00,6.03,51.8,,,,,
1934,8/1/2019 16:15,6,51.84,,,,,
1935,8/1/2019 16:30,5.98,51.8,,,,,
1936,8/1/2019 16:45,5.93,51.69,,,,,
1937,8/1/2019 17:00,5.88,51.69,,,,,
1938,8/1/2019 17:15,5.84,51.51,,,,,
1939,8/1/2019 17:30,5.8,51.12,,,,,
1940,8/1/2019 17:45,5.75,50.68,,,,,
1941,8/1/2019 18:00,5.67,50.22,,,,,
1942,8/1/2019 18:15,5.59,49.78,,,,,
1943,8/1/2019 18:30,5.48,49.35,,,,,
1944,8/1/2019 18:45,5.38,48.99,,,,,
1945,8/1/2019 19:00,5.28,48.63,,,,,
1946,8/1/2019 19:15,5.19,48.34,,,,,
1947,8/1/2019 19:30,5.08,48.06,,,,,
1948,8/1/2019 19:45,4.99,47.77,,,,,
1949,8/1/2019 20:00,4.9,47.55,,,,,
1950,8/1/2019 20:15,4.82,47.3,,,,,
1951,8/1/2019 20:30,4.75,47.05,,,,,
1952,8/1/2019 20:45,4.67,46.8,,,,,
1953,8/1/2019 21:00,4.6,46.51,,,,,
1954,8/1/2019 21:15,4.54,46.29,,,,,
1955,8/1/2019 21:30,4.48,46.11,,,,,
1956,8/1/2019 21:45,4.42,45.97,,,,,
1957,8/1/2019 22:00,4.37,45.75,,,,,
1958,8/1/2019 22:15,4.31,45.57,,,,,
1959,8/1/2019 22:30,4.26,45.43,,,,,
1960,8/1/2019 22:45,4.21,45.28,,,,,
1961,8/1/2019 23:00,4.16,45.18,,,,,
1962,8/1/2019 23:15,4.12,45.07,,,,,
1963,8/1/2019 23:30,4.08,44.96,,,,,
1964,8/1/2019 23:45,4.04,44.85,,,,,
1965,8/2/2019 0:00,4,44.74,,,,,
1966,8/2/2019 0:15,3.96,44.67,,,,,
1967,8/2/2019 0:30,3.93,44.56,,,,,
1968,8/2/2019 0:45,3.89,44.53,,,,,
1969,8/2/2019 1:00,3.85,44.46,,,,,
1970,8/2/2019 1:15,3.82,44.38,,,,,
1971,8/2/2019 1:30,3.79,44.35,,,,,
1972,8/2/2019 1:45,3.76,44.31,,,,,
1973,8/2/2019 2:00,3.73,44.2,,,,,
1974,8/2/2019 2:15,3.7,44.13,,,,,
1975,8/2/2019 2:30,3.67,44.06,,,,,
1976,8/2/2019 2:45,3.65,43.99,,,,,
1977,8/2/2019 3:00,3.62,43.95,,,,,
1978,8/2/2019 3:15,3.6,43.92,,,,,
1979,8/2/2019 3:30,3.58,43.84,,,,,
1980,8/2/2019 3:45,3.56,43.74,,,,,
1981,8/2/2019 4:00,3.53,43.66,,,,,
1982,8/2/2019 4:15,3.52,43.59,,,,,
1983,8/2/2019 4:30,3.5,43.52,,,,,
1984,8/2/2019 4:45,3.47,43.45,,,,,
1985,8/2/2019 5:00,3.45,43.38,,,,,
1986,8/2/2019 5:15,3.44,43.34,,,,,
1987,8/2/2019 5:30,3.42,43.27,,,,,
1988,8/2/2019 5:45,3.4,43.2,,,,,
1989,8/2/2019 6:00,3.39,43.16,,,,,
1990,8/2/2019 6:15,3.37,43.09,,,,,
1991,8/2/2019 6:30,3.36,43.05,,,,,
1992,8/2/2019 6:45,3.35,43.02,,,,,
1993,8/2/2019 7:00,3.34,42.98,,,,,
1994,8/2/2019 7:15,3.34,43.02,,,,,
1995,8/2/2019 7:30,3.34,43.02,,,,,
1996,8/2/2019 7:45,3.36,43.02,,,,,
1997,8/2/2019 8:00,3.38,43.05,,,,,
1998,8/2/2019 8:15,3.42,43.16,,,,,
1999,8/2/2019 8:30,3.47,43.3,,,,,
2000,8/2/2019 8:45,3.54,43.48,,,,,
2001,8/2/2019 9:00,3.61,43.74,,,,,
2002,8/2/2019 9:15,3.69,43.92,,,,,
2003,8/2/2019 9:30,3.78,44.13,,,,,
2004,8/2/2019 9:45,3.87,44.42,,,,,
2005,8/2/2019 10:00,3.99,44.74,,,,,
2006,8/2/2019 10:15,4.07,45.03,,,,,
2007,8/2/2019 10:30,4.19,45.39,,,,,
2008,8/2/2019 10:45,4.29,45.75,,,,,
2009,8/2/2019 11:00,4.4,46.11,,,,,
2010,8/2/2019 11:15,4.5,46.8,,,,,
2011,8/2/2019 11:30,4.61,47.52,,,,,
2012,8/2/2019 11:45,4.74,47.77,,,,,
2013,8/2/2019 12:00,4.83,48.06,,,,,
2014,8/2/2019 12:15,4.91,48.52,,,,,
2015,8/2/2019 12:30,4.98,48.63,,,,,
2016,8/2/2019 12:45,5.02,49.17,,,,,
2017,8/2/2019 13:00,5.07,50,,,,,
2018,8/2/2019 13:15,5.13,50.72,,,,,
2019,8/2/2019 13:30,5.21,51.01,,,,,
2020,8/2/2019 13:45,5.32,51.19,,,,,
2021,8/2/2019 13:54,,,Logged,,,,
2022,8/2/2019 13:54,,,,Logged,,,
2023,8/2/2019 13:55,,,,,Logged,,
2024,8/2/2019 14:00,5.69,51.12,,,,,
2025,8/2/2019 14:15,5.57,50.97,,,,,
2026,8/2/2019 14:30,5.54,50.76,,,,,
2027,8/2/2019 14:45,5.53,50.65,,,,,
2028,8/2/2019 15:00,5.52,50.43,,,,,
2029,8/2/2019 15:15,5.53,50.29,,,,,
2030,8/2/2019 15:30,5.54,50.4,,,,,
2031,8/2/2019 15:45,5.54,50.36,,,,,
2032,8/2/2019 16:00,5.49,50.14,,,,,
2033,8/2/2019 16:15,5.49,50.11,,,,,
2034,8/2/2019 16:30,5.43,49.89,,,,,
2035,8/2/2019 16:45,5.38,49.68,,,,,
2036,8/2/2019 17:00,5.3,49.39,,,,,
2037,8/2/2019 17:15,5.24,49.17,,,,,
2038,8/2/2019 17:30,5.17,48.92,,,,,
2039,8/2/2019 17:45,5.07,48.67,,,,,
2040,8/2/2019 18:00,4.97,48.42,,,,,
2041,8/2/2019 18:15,4.86,48.16,,,,,
2042,8/2/2019 18:30,4.75,47.88,,,,,
2043,8/2/2019 18:45,4.68,47.62,,,,,
2044,8/2/2019 19:00,4.6,47.41,,,,,
2045,8/2/2019 19:15,4.52,47.23,,,,,
2046,8/2/2019 19:30,4.45,47.05,,,,,
2047,8/2/2019 19:45,4.4,46.87,,,,,
2048,8/2/2019 20:00,4.37,46.65,,,,,
2049,8/2/2019 20:15,4.35,46.47,,,,,
2050,8/2/2019 20:30,4.3,46.29,,,,,
2051,8/2/2019 20:45,4.28,46.15,,,,,
2052,8/2/2019 21:00,4.25,46,,,,,
2053,8/2/2019 21:15,4.23,45.86,,,,,
2054,8/2/2019 21:30,4.21,45.75,,,,,
2055,8/2/2019 21:45,4.21,45.61,,,,,
2056,8/2/2019 22:00,4.21,45.5,,,,,
2057,8/2/2019 22:15,4.21,45.36,,,,,
2058,8/2/2019 22:30,4.24,45.25,,,,,
2059,8/2/2019 22:45,4.24,45.18,,,,,
2060,8/2/2019 23:00,4.31,45.07,,,,,
2061,8/2/2019 23:15,4.31,45,,,,,
2062,8/2/2019 23:30,4.28,44.92,,,,,
2063,8/2/2019 23:45,4.25,44.85,,,,,
2064,8/3/2019 0:00,4.22,44.78,,,,,
2065,8/3/2019 0:15,4.2,44.71,,,,,
2066,8/3/2019 0:30,4.19,44.64,,,,,
2067,8/3/2019 0:45,4.17,44.56,,,,,
2068,8/3/2019 1:00,4.16,44.49,,,,,
2069,8/3/2019 1:15,4.14,44.42,,,,,
2070,8/3/2019 1:30,4.18,44.35,,,,,
2071,8/3/2019 1:45,4.23,44.24,,,,,
2072,8/3/2019 2:00,4.25,44.13,,,,,
2073,8/3/2019 2:15,4.28,44.06,,,,,
2074,8/3/2019 2:30,4.31,43.95,,,,,
2075,8/3/2019 2:45,4.35,43.88,,,,,
2076,8/3/2019 3:00,4.38,43.77,,,,,
2077,8/3/2019 3:15,4.38,43.7,,,,,
2078,8/3/2019 3:30,4.39,43.59,,,,,
2079,8/3/2019 3:45,4.4,43.48,,,,,
2080,8/3/2019 4:00,4.41,43.38,,,,,
2081,8/3/2019 4:15,4.4,43.3,,,,,
2082,8/3/2019 4:30,4.53,43.12,,,,,
2083,8/3/2019 4:45,4.69,42.91,,,,,
2084,8/3/2019 5:00,4.82,42.69,,,,,
2085,8/3/2019 5:15,4.79,42.62,,,,,
2086,8/3/2019 5:30,4.75,42.55,,,,,
2087,8/3/2019 5:45,4.72,42.48,,,,,
2088,8/3/2019 6:00,4.69,42.37,,,,,
