"date","meanCO2dep","meanO2dep","minCO2dep","minO2dep","offset","EQ","width","stretch","slope","n.obs","Q_m3s_ave","Q_m3s_min","Q_m3s_max","DO_mgL_ave","WLTemp_c_ave","Q_mgL_delta"
2019-08-12,267.208350154839,-91.2799940709817,213.872274293708,-126.071468578006,175.928356083858,1.04929668842867,23.1249389437269,201.193976689229,-0.953019304289911,96,0.00849617019054799,0.00788993735132594,0.00943719250409457,4.57791666666667,6.70770833333333,0.00154725515276863
2019-08-11,236.723659827151,-78.9218844803683,173.861058399286,-117.768303078888,157.801775346782,1.22771577276532,13.6893173378852,240.885486839407,-0.814520772790587,96,0.00825791879113263,0.00789003695652325,0.00878442458688974,5.02770833333333,6.4575,0.00089438763036649
2019-08-10,239.774954134917,-79.0269378960342,180.16261704279,-114.853671496297,160.748016238883,1.22616509788522,17.2136554553727,235.00312257032,-0.815550859932898,96,0.00827284191864938,0.00788935457216448,0.00869488364064021,5.1428125,5.85567708333333,0.00080552906847573
2019-08-09,247.171985063793,-85.0639585887996,193.889659684535,-115.339517456758,162.108026474993,1.31600301530716,13.9399781948466,211.487728509431,-0.759876678372651,93,0.00838414425071088,0.00789270822826633,0.0089746847582154,5.05425531914894,5.33092553191489,0.00108197652994907
2019-08-07,237.172615621044,-87.5913741838004,183.285269780744,-124.448560727083,149.581241437244,1.00479459214722,20.6959707999661,207.473743469618,-0.995228286273938,96,0.00808118416573475,0.00788925042008318,0.00841131548988006,4.89697916666667,5.75898958333333,0.000522065069796879
2019-08-06,198.470257997426,-77.4297560607942,147.683156738596,-114.929612352282,121.040501936632,0.965277471967943,21.3623023097471,215.364348337471,-1.03597155122793,95,0.0083687417476777,0.00788915267428018,0.00963552323916068,5.1009375,6.43141666666667,0.0017463705648805
2019-08-04,150.063461600134,-59.4029911373478,89.7169875621648,-93.9339171442869,90.6604704627857,1.23279849161341,21.4768024247509,218.111588141097,-0.811162575881533,96,0.01514914646227,0.00943646779137795,0.0295482394917144,5.71572916666667,6.12194791666667,0.0201117717003364
2019-08-03,176.924409063179,-60.305116423459,103.732767156139,-105.475816265781,116.61929263972,1.57257907672303,35.4137778135703,309.984494748753,-0.635898070120468,96,0.0112400623319436,0.00790266441917491,0.0176194141069179,5.5028125,7.04035416666667,0.00971674968774299
2019-08-02,267.498858775949,-96.7401988942421,213.551781105168,-135.104971344623,170.758659881707,1.09683397165986,20.9851400236366,217.424549742205,-0.911715014157228,94,0.00821329669155907,0.00788916722728009,0.00861739138681555,4.27031578947368,7.49071578947368,0.000728224159535461
2019-07-31,216.831400888989,-79.2254792109023,145.117327259623,-129.767730935088,137.605921678086,1.34080262771892,41.984953738404,299.214100016732,-0.745821927349054,96,0.0115717313730614,0.00799999111694523,0.0190296848706446,5.25375,5.20921875,0.0110296937536994
2019-07-30,256.277283627126,-95.7660210523401,191.352116675293,-142.945028962219,160.511262574786,1.05630989699873,24.5423446040145,265.44387425725,-0.94669187786773,96,0.00867543083381247,0.00800385115529044,0.0106850834499514,4.43552083333333,6.72015625,0.00268123229466096
2019-07-29,208.859206532427,-80.5621001876717,135.227758711924,-124.456380457114,128.297106344755,1.07774158856074,31.8651498511301,277.642821573546,-0.927866207089069,96,0.0116006575340831,0.0088838423409698,0.0175157063813395,4.64177083333333,8.38972916666667,0.0086318640403697
2019-07-28,166.846677460287,-65.2948958199708,106.346086414325,-103.934688276505,101.551781640316,1.04209179084103,20.7355833145442,237.363629830553,-0.959608365394508,96,0.0165829363564792,0.0124219380414524,0.0235359647510511,5.33927083333333,7.14640625,0.0111140267095987
2019-07-27,158.97591119288,-64.5553159932414,106.595161632213,-108.403442897344,94.4205951996383,1.03053762736316,21.0475623418052,231.316524541133,-0.970367285432079,96,0.0199190733810332,0.0151623780915561,0.0267107972974132,5.48197916666667,6.48865625,0.0115484192058571
2019-07-25,137.146445083694,-57.7792483005688,77.3896090492268,-95.9537054739103,79.3671967831255,1.08322712153069,13.7279249091546,224.413456247434,-0.923167431948084,89,0.0425272105352464,0.0306752776527979,0.0601784451789287,5.72777777777778,6.39772222222222,0.0295031675261308
2019-07-24,117.541128450398,-50.8384439805346,56.082488788001,-87.8967814799847,66.7026844698631,1.24472560680571,15.7335034265814,246.321556606746,-0.803389915441895,96,0.062559922777765,0.0435658218697898,0.128606773252923,5.90833333333333,6.53705208333333,0.0850409513831332
2019-07-23,134.269359312258,-57.1361709631381,70.2158694093829,-98.0709823381881,77.1331883491203,1.31968081290853,20.3234813903685,265.743596400745,-0.757758990066721,93,0.043490085040429,0.0268156704918273,0.0684537123877261,5.69957446808511,6.60913829787234,0.0416380418958988
2019-07-15,113.835980611117,-49.0265509294182,61.5289721242106,-79.517121537837,64.8094296816991,1.28477722067129,12.3470968966783,219.493108054428,-0.778345057734993,96,0.0641178493973036,0.0363454268440431,0.157822342021841,6.22052083333333,5.193375,0.121476915177798
2019-07-14,173.857397615501,-63.7579439131125,85.677321249359,-110.73936872935,110.099453702389,2.05783817854753,44.7237269204061,390.897515008244,-0.485946859390968,96,0.0510847852872437,0.010608728003782,0.173719830155942,5.52270833333333,6.30195833333333,0.16311110215216
2019-07-13,241.433071814432,-77.2185324324238,152.794614530337,-123.060919729173,164.214539382008,1.4505526552754,32.0627377881806,332.322143545859,-0.689392416306418,96,0.0103286889965198,0.00807807841137977,0.0135956287105633,4.65458333333333,8.69130208333333,0.00551755029918353
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
