Date,Time,ms,LEVEL_m,TEMP_c
8/8/2019,6:30:00,0,0.4585,4.466
8/8/2019,6:45:00,0,0.4579,4.47
8/8/2019,7:00:00,0,0.4588,4.475
8/8/2019,7:15:00,0,0.4586,4.477
8/8/2019,7:30:00,0,0.457,4.476
8/8/2019,7:45:00,0,0.4559,4.475
8/8/2019,8:00:00,0,0.4587,4.475
8/8/2019,8:15:00,0,0.4559,4.473
8/8/2019,8:30:00,0,0.4572,4.47
8/8/2019,8:45:00,0,0.4569,4.468
8/8/2019,9:00:00,0,0.4548,4.473
8/8/2019,9:15:00,0,0.4557,4.472
8/8/2019,9:30:00,0,0.4558,4.468
8/8/2019,9:45:00,0,0.4539,4.466
8/8/2019,10:00:00,0,0.4548,4.468
8/8/2019,10:15:00,0,0.4558,4.475
8/8/2019,10:30:00,0,0.4541,4.468
8/8/2019,10:45:00,0,0.4546,4.467
8/8/2019,11:00:00,0,0.4535,4.473
8/8/2019,11:15:00,0,0.4564,4.475
8/8/2019,11:30:00,0,0.4567,4.473
8/8/2019,11:45:00,0,0.4541,4.47
8/8/2019,12:00:00,0,0.4534,4.466
8/8/2019,12:15:00,0,0.4553,4.465
8/8/2019,12:30:00,0,0.4555,4.463
8/8/2019,12:45:00,0,0.4552,4.461
8/8/2019,13:00:00,0,0.455,4.465
8/8/2019,13:15:00,0,0.4555,4.468
