Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R39140
ID Dispositivo:,,Stn01 well
,,
,,Canal 1
Date,Time,Voltaje (ppm)
12/6/2022,4:12:47 AM,22111.3
12/6/2022,4:27:47 AM,22139.8
12/6/2022,4:42:47 AM,22139.8
12/6/2022,4:57:47 AM,22067.7
12/6/2022,5:12:47 AM,22042.1
12/6/2022,5:27:47 AM,22028.6
12/6/2022,5:42:47 AM,21992.5
12/6/2022,5:57:47 AM,22013.6
12/6/2022,6:12:47 AM,22021.1
12/6/2022,6:27:47 AM,22058.7
12/6/2022,6:42:47 AM,22079.7
12/6/2022,6:57:47 AM,22088.7
12/6/2022,7:12:47 AM,22121.8
12/6/2022,7:27:47 AM,22103.8
12/6/2022,7:42:47 AM,22172.9
12/6/2022,7:57:47 AM,22252.6
