"DateTime","EC_uS_lowrange","EC_uS_fullrange","ECTemp_c","Station"
2022-08-19 21:30:00,10.9,NA,9.7,"Stn01"
2022-08-19 21:45:00,10.9,NA,9.65,"Stn01"
2022-08-19 22:00:00,10.9,NA,9.61,"Stn01"
2022-08-19 22:15:00,11,NA,9.55,"Stn01"
2022-08-19 22:30:00,11,NA,9.49,"Stn01"
2022-08-19 22:45:00,10.9,NA,9.33,"Stn01"
2022-08-19 23:00:00,11,NA,9.25,"Stn01"
2022-08-19 23:15:00,11,NA,9.17,"Stn01"
2022-08-19 23:30:00,11.2,NA,9.02,"Stn01"
2022-08-19 23:45:00,11.4,NA,8.87,"Stn01"
2022-08-20,11.5,NA,8.73,"Stn01"
2022-08-20 00:15:00,11.7,NA,8.61,"Stn01"
2022-08-20 00:30:00,11.7,NA,8.52,"Stn01"
2022-08-20 00:45:00,11.6,NA,8.42,"Stn01"
2022-08-20 01:00:00,11.5,NA,8.36,"Stn01"
2022-08-20 01:15:00,11.5,NA,8.32,"Stn01"
2022-08-20 01:30:00,11.4,NA,8.23,"Stn01"
2022-08-20 01:45:00,11.4,NA,8.2,"Stn01"
2022-08-20 02:00:00,11.4,NA,8.19,"Stn01"
2022-08-20 02:15:00,11.4,NA,8.16,"Stn01"
2022-08-20 02:30:00,11.5,NA,8.16,"Stn01"
2022-08-20 02:45:00,11.4,NA,8.14,"Stn01"
2022-08-20 03:00:00,11.4,NA,8.1,"Stn01"
2022-08-20 03:15:00,11.4,NA,8,"Stn01"
2022-08-20 03:30:00,11.2,NA,7.91,"Stn01"
2022-08-20 03:45:00,11.1,NA,7.82,"Stn01"
2022-08-20 04:00:00,11.1,NA,7.74,"Stn01"
2022-08-20 04:15:00,11,NA,7.63,"Stn01"
2022-08-20 04:30:00,11,NA,7.58,"Stn01"
2022-08-20 04:45:00,11.1,NA,7.55,"Stn01"
2022-08-20 05:00:00,11.1,NA,7.51,"Stn01"
2022-08-20 05:15:00,11.1,NA,7.48,"Stn01"
2022-08-20 05:30:00,11,NA,7.41,"Stn01"
2022-08-20 05:45:00,11.1,NA,7.36,"Stn01"
2022-08-20 06:00:00,11.1,NA,7.29,"Stn01"
2022-08-20 06:15:00,11,NA,7.21,"Stn01"
2022-08-20 06:30:00,11,NA,7.16,"Stn01"
2022-08-20 06:45:00,11,NA,7.13,"Stn01"
2022-08-20 07:00:00,11,NA,7.13,"Stn01"
2022-08-20 07:15:00,11,NA,7.13,"Stn01"
2022-08-20 07:30:00,11,NA,7.17,"Stn01"
2022-08-20 07:45:00,10.9,NA,7.25,"Stn01"
2022-08-20 08:00:00,10.9,NA,7.34,"Stn01"
2022-08-20 08:15:00,10.9,NA,7.36,"Stn01"
2022-08-20 08:30:00,10.8,NA,7.41,"Stn01"
2022-08-20 08:45:00,10.7,NA,7.46,"Stn01"
2022-08-20 09:00:00,10.7,NA,7.48,"Stn01"
2022-08-20 09:15:00,10.7,NA,7.49,"Stn01"
2022-08-20 09:30:00,10.7,NA,7.51,"Stn01"
2022-08-20 09:45:00,10.5,NA,7.54,"Stn01"
2022-08-20 10:00:00,10.6,NA,7.57,"Stn01"
2022-08-20 10:15:00,10.4,NA,7.62,"Stn01"
2022-08-20 10:30:00,10.4,NA,7.69,"Stn01"
2022-08-20 10:45:00,10.4,NA,7.81,"Stn01"
2022-08-20 11:00:00,10.4,NA,7.9,"Stn01"
2022-08-20 11:15:00,10.5,NA,7.98,"Stn01"
2022-08-20 11:30:00,10.4,NA,8.03,"Stn01"
2022-08-20 11:45:00,10.4,NA,8.07,"Stn01"
2022-08-20 12:00:00,10.4,NA,8.14,"Stn01"
2022-08-20 12:15:00,10.4,NA,8.16,"Stn01"
2022-08-20 12:30:00,10.4,NA,8.3,"Stn01"
2022-08-20 12:45:00,10.4,NA,8.46,"Stn01"
2022-08-20 13:00:00,10.4,NA,8.64,"Stn01"
2022-08-20 13:15:00,10.4,NA,8.88,"Stn01"
2022-08-20 13:30:00,10.4,NA,9.02,"Stn01"
2022-08-20 13:45:00,10.4,NA,9.21,"Stn01"
2022-08-20 14:00:00,10.4,NA,9.34,"Stn01"
2022-08-20 14:15:00,10.3,NA,9.41,"Stn01"
2022-08-20 14:30:00,10.4,NA,9.53,"Stn01"
2022-08-20 14:45:00,10.4,NA,9.54,"Stn01"
2022-08-20 15:00:00,10.3,NA,9.59,"Stn01"
2022-08-20 15:15:00,10.3,NA,9.69,"Stn01"
2022-08-20 15:30:00,10.3,NA,9.71,"Stn01"
2022-08-20 15:45:00,10.2,NA,9.57,"Stn01"
2022-08-20 16:00:00,10.2,NA,9.41,"Stn01"
2022-08-20 16:15:00,10.1,NA,9.28,"Stn01"
2022-08-20 16:30:00,10,NA,9.17,"Stn01"
2022-08-20 16:45:00,10,NA,9.06,"Stn01"
2022-08-20 17:00:00,9.9,NA,8.96,"Stn01"
2022-08-20 17:15:00,9.9,NA,8.83,"Stn01"
2022-08-20 17:30:00,9.9,NA,8.77,"Stn01"
2022-08-20 17:45:00,9.9,NA,8.69,"Stn01"
2022-08-20 18:00:00,10,NA,8.6,"Stn01"
2022-08-20 18:15:00,9.9,NA,8.51,"Stn01"
2022-08-20 18:30:00,10,NA,8.44,"Stn01"
2022-08-20 18:45:00,10,NA,8.39,"Stn01"
2022-08-20 19:00:00,10,NA,8.32,"Stn01"
2022-08-20 19:15:00,10,NA,8.23,"Stn01"
2022-08-20 19:30:00,10,NA,8.18,"Stn01"
2022-08-20 19:45:00,9.9,NA,8.12,"Stn01"
2022-08-20 20:00:00,9.9,NA,8.08,"Stn01"
2022-08-20 20:15:00,9.9,NA,8.03,"Stn01"
2022-08-20 20:30:00,9.9,NA,7.99,"Stn01"
2022-08-20 20:45:00,9.9,NA,7.94,"Stn01"
2022-08-20 21:00:00,9.9,NA,7.89,"Stn01"
2022-08-20 21:15:00,9.9,NA,7.83,"Stn01"
2022-08-20 21:30:00,9.9,NA,7.78,"Stn01"
2022-08-20 21:45:00,9.9,NA,7.74,"Stn01"
2022-08-20 22:00:00,9.9,NA,7.69,"Stn01"
2022-08-20 22:15:00,9.9,NA,7.65,"Stn01"
2022-08-20 22:30:00,9.9,NA,7.62,"Stn01"
2022-08-20 22:45:00,9.9,NA,7.59,"Stn01"
2022-08-20 23:00:00,9.9,NA,7.55,"Stn01"
2022-08-20 23:15:00,9.9,NA,7.51,"Stn01"
2022-08-20 23:30:00,9.9,NA,7.49,"Stn01"
2022-08-20 23:45:00,9.9,NA,7.46,"Stn01"
2022-08-21,9.9,NA,7.45,"Stn01"
2022-08-21 00:15:00,9.9,NA,7.42,"Stn01"
2022-08-21 00:30:00,9.9,NA,7.38,"Stn01"
2022-08-21 00:45:00,10,NA,7.36,"Stn01"
2022-08-21 01:00:00,9.9,NA,7.32,"Stn01"
2022-08-21 01:15:00,10,NA,7.3,"Stn01"
2022-08-21 01:30:00,10,NA,7.26,"Stn01"
2022-08-21 01:45:00,9.9,NA,7.22,"Stn01"
2022-08-21 02:00:00,9.8,NA,7.14,"Stn01"
2022-08-21 02:15:00,9.9,NA,7.12,"Stn01"
2022-08-21 02:30:00,9.8,NA,7.09,"Stn01"
2022-08-21 02:45:00,9.8,NA,7.04,"Stn01"
2022-08-21 03:00:00,9.8,NA,7.02,"Stn01"
2022-08-21 03:15:00,9.7,NA,6.98,"Stn01"
2022-08-21 03:30:00,9.8,NA,6.95,"Stn01"
2022-08-21 03:45:00,9.8,NA,6.92,"Stn01"
2022-08-21 04:00:00,9.8,NA,6.91,"Stn01"
2022-08-21 04:15:00,9.8,NA,6.87,"Stn01"
2022-08-21 04:30:00,9.8,NA,6.83,"Stn01"
2022-08-21 04:45:00,9.7,NA,6.8,"Stn01"
2022-08-21 05:00:00,9.7,NA,6.73,"Stn01"
2022-08-21 05:15:00,9.7,NA,6.65,"Stn01"
2022-08-21 05:30:00,9.7,NA,6.49,"Stn01"
2022-08-21 05:45:00,9.6,NA,6.48,"Stn01"
2022-08-21 06:00:00,9.6,NA,6.38,"Stn01"
2022-08-21 06:15:00,9.5,NA,6.32,"Stn01"
2022-08-21 06:30:00,9.5,NA,6.32,"Stn01"
2022-08-21 06:45:00,9.6,NA,6.28,"Stn01"
2022-08-21 07:00:00,9.6,NA,6.31,"Stn01"
2022-08-21 07:15:00,9.7,NA,6.32,"Stn01"
2022-08-21 07:30:00,9.7,NA,6.34,"Stn01"
2022-08-21 07:45:00,9.6,NA,6.35,"Stn01"
2022-08-21 08:00:00,9.6,NA,6.28,"Stn01"
2022-08-21 08:15:00,9.6,NA,6.26,"Stn01"
2022-08-21 08:30:00,9.5,NA,6.19,"Stn01"
2022-08-21 08:45:00,9.5,NA,6.16,"Stn01"
2022-08-21 09:00:00,9.5,NA,6.2,"Stn01"
2022-08-21 09:15:00,9.5,NA,6.24,"Stn01"
2022-08-21 09:30:00,9.5,NA,6.27,"Stn01"
2022-08-21 09:45:00,9.5,NA,6.36,"Stn01"
2022-08-21 10:00:00,9.5,NA,6.4,"Stn01"
2022-08-21 10:15:00,9.5,NA,6.44,"Stn01"
2022-08-21 10:30:00,9.5,NA,6.51,"Stn01"
2022-08-21 10:45:00,9.5,NA,6.57,"Stn01"
2022-08-21 11:00:00,9.5,NA,6.67,"Stn01"
2022-08-21 11:15:00,9.5,NA,6.8,"Stn01"
2022-08-21 11:30:00,9.5,NA,7.02,"Stn01"
2022-08-21 11:45:00,9.5,NA,7.21,"Stn01"
2022-08-21 12:00:00,9.5,NA,7.51,"Stn01"
2022-08-21 12:15:00,9.5,NA,7.66,"Stn01"
2022-08-21 12:30:00,9.7,NA,8.16,"Stn01"
2022-08-21 12:45:00,9.7,NA,8.75,"Stn01"
2022-08-21 13:00:00,9.8,NA,9,"Stn01"
2022-08-21 13:15:00,9.8,NA,9.18,"Stn01"
2022-08-21 13:30:00,9.9,NA,9.46,"Stn01"
2022-08-21 13:45:00,9.8,NA,9.58,"Stn01"
2022-08-21 14:00:00,9.9,NA,9.79,"Stn01"
2022-08-21 14:15:00,9.8,NA,10.03,"Stn01"
2022-08-21 14:30:00,9.8,NA,9.87,"Stn01"
2022-08-21 14:45:00,9.8,NA,9.9,"Stn01"
2022-08-21 15:00:00,9.7,NA,9.89,"Stn01"
2022-08-21 15:15:00,9.7,NA,9.86,"Stn01"
2022-08-21 15:30:00,9.7,NA,9.85,"Stn01"
2022-08-21 15:45:00,9.6,NA,9.62,"Stn01"
2022-08-21 16:00:00,9.6,NA,9.4,"Stn01"
2022-08-21 16:15:00,9.6,NA,9.22,"Stn01"
2022-08-21 16:30:00,9.6,NA,9.22,"Stn01"
2022-08-21 16:45:00,9.5,NA,9.13,"Stn01"
2022-08-21 17:00:00,9.5,NA,9.17,"Stn01"
2022-08-21 17:15:00,9.4,NA,9.05,"Stn01"
2022-08-21 17:30:00,9.4,NA,8.89,"Stn01"
2022-08-21 17:45:00,9.4,NA,8.75,"Stn01"
2022-08-21 18:00:00,9.4,NA,8.6,"Stn01"
2022-08-21 18:15:00,9.4,NA,8.44,"Stn01"
2022-08-21 18:30:00,9.4,NA,8.32,"Stn01"
2022-08-21 18:45:00,9.4,NA,8.22,"Stn01"
2022-08-21 19:00:00,9.4,NA,8.12,"Stn01"
2022-08-21 19:15:00,9.4,NA,8.06,"Stn01"
2022-08-21 19:30:00,9.4,NA,7.97,"Stn01"
2022-08-21 19:45:00,9.4,NA,7.87,"Stn01"
2022-08-21 20:00:00,9.4,NA,7.74,"Stn01"
2022-08-21 20:15:00,9.4,NA,7.7,"Stn01"
2022-08-21 20:30:00,9.4,NA,7.67,"Stn01"
2022-08-21 20:45:00,9.4,NA,7.65,"Stn01"
2022-08-21 21:00:00,9.4,NA,7.59,"Stn01"
2022-08-21 21:15:00,9.4,NA,7.55,"Stn01"
2022-08-21 21:30:00,9.4,NA,7.51,"Stn01"
2022-08-21 21:45:00,9.4,NA,7.48,"Stn01"
2022-08-21 22:00:00,9.4,NA,7.46,"Stn01"
2022-08-21 22:15:00,9.4,NA,7.42,"Stn01"
2022-08-21 22:30:00,9.4,NA,7.4,"Stn01"
2022-08-21 22:45:00,9.4,NA,7.38,"Stn01"
2022-08-21 23:00:00,9.5,NA,7.34,"Stn01"
2022-08-21 23:15:00,9.5,NA,7.3,"Stn01"
2022-08-21 23:30:00,9.5,NA,7.28,"Stn01"
2022-08-21 23:45:00,9.5,NA,7.25,"Stn01"
2022-08-22,9.5,NA,7.22,"Stn01"
2022-08-22 00:15:00,9.5,NA,7.21,"Stn01"
2022-08-22 00:30:00,9.5,NA,7.2,"Stn01"
2022-08-22 00:45:00,9.5,NA,7.17,"Stn01"
2022-08-22 01:00:00,9.5,NA,7.16,"Stn01"
2022-08-22 01:15:00,9.5,NA,7.12,"Stn01"
2022-08-22 01:30:00,9.5,NA,7.08,"Stn01"
2022-08-22 01:45:00,9.5,NA,7.06,"Stn01"
2022-08-22 02:00:00,9.5,NA,7.02,"Stn01"
2022-08-22 02:15:00,9.5,NA,7.01,"Stn01"
2022-08-22 02:30:00,9.5,NA,6.97,"Stn01"
2022-08-22 02:45:00,9.5,NA,6.92,"Stn01"
2022-08-22 03:00:00,9.5,NA,6.87,"Stn01"
2022-08-22 03:15:00,9.5,NA,6.83,"Stn01"
2022-08-22 03:30:00,9.4,NA,6.8,"Stn01"
2022-08-22 03:45:00,9.5,NA,6.77,"Stn01"
2022-08-22 04:00:00,9.5,NA,6.73,"Stn01"
2022-08-22 04:15:00,9.5,NA,6.69,"Stn01"
2022-08-22 04:30:00,9.5,NA,6.67,"Stn01"
2022-08-22 04:45:00,9.5,NA,6.65,"Stn01"
2022-08-22 05:00:00,9.5,NA,6.6,"Stn01"
2022-08-22 05:15:00,9.5,NA,6.57,"Stn01"
2022-08-22 05:30:00,9.5,NA,6.53,"Stn01"
2022-08-22 05:45:00,9.4,NA,6.51,"Stn01"
2022-08-22 06:00:00,9.4,NA,6.48,"Stn01"
2022-08-22 06:15:00,9.4,NA,6.46,"Stn01"
2022-08-22 06:30:00,9.4,NA,6.42,"Stn01"
2022-08-22 06:45:00,9.4,NA,6.39,"Stn01"
2022-08-22 07:00:00,9.4,NA,6.34,"Stn01"
2022-08-22 07:15:00,9.4,NA,6.32,"Stn01"
2022-08-22 07:30:00,9.4,NA,6.31,"Stn01"
2022-08-22 07:45:00,9.4,NA,6.32,"Stn01"
2022-08-22 08:00:00,9.3,NA,6.36,"Stn01"
2022-08-22 08:15:00,9.4,NA,6.44,"Stn01"
2022-08-22 08:30:00,9.4,NA,6.59,"Stn01"
2022-08-22 08:45:00,9.5,NA,6.71,"Stn01"
2022-08-22 09:00:00,9.5,NA,6.87,"Stn01"
2022-08-22 09:15:00,9.5,NA,7.09,"Stn01"
2022-08-22 09:30:00,9.5,NA,7.13,"Stn01"
2022-08-22 09:45:00,9.5,NA,7.3,"Stn01"
2022-08-22 10:00:00,9.5,NA,7.51,"Stn01"
2022-08-22 10:15:00,9.5,NA,7.74,"Stn01"
2022-08-22 10:30:00,9.5,NA,8.04,"Stn01"
2022-08-22 10:45:00,9.6,NA,8.46,"Stn01"
2022-08-22 11:00:00,9.6,NA,8.77,"Stn01"
2022-08-22 11:15:00,9.6,NA,8.96,"Stn01"
2022-08-22 11:30:00,9.7,NA,9.32,"Stn01"
2022-08-22 11:45:00,9.8,NA,9.51,"Stn01"
2022-08-22 12:00:00,9.8,NA,9.85,"Stn01"
2022-08-22 12:15:00,9.9,NA,10.56,"Stn01"
2022-08-22 12:30:00,10.1,NA,11.17,"Stn01"
2022-08-22 12:45:00,10.3,NA,11.62,"Stn01"
2022-08-22 13:00:00,10.3,NA,11.95,"Stn01"
2022-08-22 13:15:00,10.3,NA,12.35,"Stn01"
2022-08-22 13:30:00,10.4,NA,12.64,"Stn01"
2022-08-22 13:45:00,10.3,NA,12.71,"Stn01"
2022-08-22 14:00:00,10.3,NA,12.77,"Stn01"
2022-08-22 14:15:00,10.3,NA,12.47,"Stn01"
2022-08-22 14:30:00,10.3,NA,12.46,"Stn01"
2022-08-22 14:45:00,10.3,NA,12.4,"Stn01"
2022-08-22 15:00:00,10.2,NA,12.34,"Stn01"
2022-08-22 15:15:00,10.3,NA,12.39,"Stn01"
2022-08-22 15:30:00,10.2,NA,12.4,"Stn01"
2022-08-22 15:45:00,10.3,NA,12.42,"Stn01"
2022-08-22 16:00:00,10.2,NA,12.26,"Stn01"
2022-08-22 16:15:00,10.2,NA,12.12,"Stn01"
2022-08-22 16:30:00,10.1,NA,11.93,"Stn01"
2022-08-22 16:45:00,10,NA,11.7,"Stn01"
2022-08-22 17:00:00,10.3,NA,11.49,"Stn01"
2022-08-22 17:15:00,10.2,NA,11.25,"Stn01"
2022-08-22 17:30:00,10.1,NA,11.01,"Stn01"
2022-08-22 17:45:00,10.1,NA,10.79,"Stn01"
2022-08-22 18:00:00,10,NA,10.56,"Stn01"
2022-08-22 18:15:00,10,NA,10.39,"Stn01"
2022-08-22 18:30:00,9.9,NA,10.2,"Stn01"
2022-08-22 18:45:00,9.9,NA,10.04,"Stn01"
2022-08-22 19:00:00,9.9,NA,9.9,"Stn01"
2022-08-22 19:15:00,9.9,NA,9.77,"Stn01"
2022-08-22 19:30:00,10,NA,9.63,"Stn01"
2022-08-22 19:45:00,10.1,NA,9.53,"Stn01"
2022-08-22 20:00:00,10.1,NA,9.38,"Stn01"
2022-08-22 20:15:00,10.1,NA,9.29,"Stn01"
2022-08-22 20:30:00,10.1,NA,9.2,"Stn01"
2022-08-22 20:45:00,10,NA,9.05,"Stn01"
2022-08-22 21:00:00,10,NA,8.93,"Stn01"
2022-08-22 21:15:00,10,NA,8.83,"Stn01"
2022-08-22 21:30:00,10.1,NA,8.75,"Stn01"
2022-08-22 21:45:00,10,NA,8.67,"Stn01"
2022-08-22 22:00:00,10,NA,8.59,"Stn01"
2022-08-22 22:15:00,9.9,NA,8.51,"Stn01"
2022-08-22 22:30:00,9.9,NA,8.4,"Stn01"
2022-08-22 22:45:00,9.9,NA,8.34,"Stn01"
2022-08-22 23:00:00,10.1,NA,8.26,"Stn01"
2022-08-22 23:15:00,10,NA,8.19,"Stn01"
2022-08-22 23:30:00,10,NA,8.12,"Stn01"
2022-08-22 23:45:00,9.9,NA,8.06,"Stn01"
2022-08-23,9.9,NA,7.99,"Stn01"
2022-08-23 00:15:00,9.9,NA,7.93,"Stn01"
2022-08-23 00:30:00,9.9,NA,7.89,"Stn01"
2022-08-23 00:45:00,9.9,NA,7.82,"Stn01"
2022-08-23 01:00:00,9.9,NA,7.78,"Stn01"
2022-08-23 01:15:00,9.9,NA,7.73,"Stn01"
2022-08-23 01:30:00,9.9,NA,7.69,"Stn01"
2022-08-23 01:45:00,9.9,NA,7.63,"Stn01"
2022-08-23 02:00:00,9.9,NA,7.59,"Stn01"
2022-08-23 02:15:00,9.9,NA,7.54,"Stn01"
2022-08-23 02:30:00,9.9,NA,7.49,"Stn01"
2022-08-23 02:45:00,9.9,NA,7.45,"Stn01"
2022-08-23 03:00:00,9.8,NA,7.41,"Stn01"
2022-08-23 03:15:00,9.8,NA,7.36,"Stn01"
2022-08-23 03:30:00,9.8,NA,7.29,"Stn01"
2022-08-23 03:45:00,9.8,NA,7.24,"Stn01"
2022-08-23 04:00:00,9.8,NA,7.18,"Stn01"
2022-08-23 04:15:00,9.7,NA,7.14,"Stn01"
2022-08-23 04:30:00,9.7,NA,7.08,"Stn01"
2022-08-23 04:45:00,9.7,NA,7.02,"Stn01"
2022-08-23 05:00:00,9.7,NA,6.97,"Stn01"
2022-08-23 05:15:00,9.7,NA,6.92,"Stn01"
2022-08-23 05:30:00,9.7,NA,6.88,"Stn01"
2022-08-23 05:45:00,9.7,NA,6.83,"Stn01"
2022-08-23 06:00:00,9.7,NA,6.76,"Stn01"
2022-08-23 06:15:00,9.7,NA,6.69,"Stn01"
2022-08-23 06:30:00,9.7,NA,6.65,"Stn01"
2022-08-23 06:45:00,9.7,NA,6.6,"Stn01"
2022-08-23 07:00:00,9.7,NA,6.53,"Stn01"
2022-08-23 07:15:00,9.7,NA,6.49,"Stn01"
2022-08-23 07:30:00,9.7,NA,6.48,"Stn01"
2022-08-23 07:45:00,9.7,NA,6.61,"Stn01"
2022-08-23 08:00:00,9.7,NA,6.8,"Stn01"
2022-08-23 08:15:00,9.7,NA,7.04,"Stn01"
2022-08-23 08:30:00,9.8,NA,7.3,"Stn01"
2022-08-23 08:45:00,9.9,NA,7.62,"Stn01"
2022-08-23 09:00:00,9.9,NA,7.95,"Stn01"
2022-08-23 09:15:00,9.9,NA,8.31,"Stn01"
2022-08-23 09:30:00,10,NA,8.65,"Stn01"
2022-08-23 09:45:00,10.1,NA,9.04,"Stn01"
2022-08-23 10:00:00,10.1,NA,9.36,"Stn01"
2022-08-23 10:15:00,10.2,NA,9.74,"Stn01"
2022-08-23 10:30:00,10.3,NA,10.12,"Stn01"
2022-08-23 10:45:00,10.3,NA,10.52,"Stn01"
2022-08-23 11:00:00,10.4,NA,10.87,"Stn01"
2022-08-23 11:15:00,10.5,NA,11.21,"Stn01"
2022-08-23 11:30:00,10.5,NA,11.58,"Stn01"
2022-08-23 11:45:00,10.5,NA,11.87,"Stn01"
2022-08-23 12:00:00,10.5,NA,12.16,"Stn01"
2022-08-23 12:15:00,10.6,NA,12.44,"Stn01"
2022-08-23 12:30:00,10.6,NA,12.67,"Stn01"
2022-08-23 12:45:00,10.6,NA,12.89,"Stn01"
2022-08-23 13:00:00,10.6,NA,13.05,"Stn01"
2022-08-23 13:15:00,10.7,NA,13.2,"Stn01"
2022-08-23 13:30:00,10.7,NA,13.33,"Stn01"
2022-08-23 13:45:00,10.7,NA,13.38,"Stn01"
2022-08-23 14:00:00,10.7,NA,13.33,"Stn01"
2022-08-23 14:15:00,10.7,NA,13.3,"Stn01"
2022-08-23 14:30:00,10.7,NA,13.45,"Stn01"
2022-08-23 14:45:00,10.7,NA,13.42,"Stn01"
2022-08-23 15:00:00,10.7,NA,13.41,"Stn01"
2022-08-23 15:15:00,10.7,NA,13.38,"Stn01"
2022-08-23 15:30:00,10.6,NA,13.3,"Stn01"
2022-08-23 15:45:00,10.6,NA,13.02,"Stn01"
2022-08-23 16:00:00,10.5,NA,12.65,"Stn01"
2022-08-23 16:15:00,10.4,NA,12.28,"Stn01"
2022-08-23 16:30:00,10.3,NA,11.93,"Stn01"
2022-08-23 16:45:00,10.3,NA,11.63,"Stn01"
2022-08-23 17:00:00,10.3,NA,11.41,"Stn01"
2022-08-23 17:15:00,10.3,NA,11.25,"Stn01"
2022-08-23 17:30:00,10.3,NA,11.12,"Stn01"
2022-08-23 17:45:00,10.3,NA,10.99,"Stn01"
2022-08-23 18:00:00,10.2,NA,10.87,"Stn01"
2022-08-23 18:15:00,10.2,NA,10.77,"Stn01"
2022-08-23 18:30:00,10.2,NA,10.65,"Stn01"
2022-08-23 18:45:00,10.3,NA,10.56,"Stn01"
2022-08-23 19:00:00,10.2,NA,10.46,"Stn01"
2022-08-23 19:15:00,10.2,NA,10.36,"Stn01"
2022-08-23 19:30:00,10.2,NA,10.28,"Stn01"
2022-08-23 19:45:00,10.2,NA,10.19,"Stn01"
2022-08-23 20:00:00,10.3,NA,10.11,"Stn01"
2022-08-23 20:15:00,10.3,NA,10,"Stn01"
2022-08-23 20:30:00,10.2,NA,9.95,"Stn01"
2022-08-23 20:45:00,10.2,NA,9.89,"Stn01"
2022-08-23 21:00:00,10.2,NA,9.85,"Stn01"
2022-08-23 21:15:00,10.3,NA,9.78,"Stn01"
2022-08-23 21:30:00,10.3,NA,9.73,"Stn01"
2022-08-23 21:45:00,10.3,NA,9.67,"Stn01"
2022-08-23 22:00:00,10.3,NA,9.62,"Stn01"
2022-08-23 22:15:00,10.3,NA,9.57,"Stn01"
2022-08-23 22:30:00,10.3,NA,9.51,"Stn01"
2022-08-23 22:45:00,10.3,NA,9.48,"Stn01"
2022-08-23 23:00:00,10.3,NA,9.42,"Stn01"
2022-08-23 23:15:00,10.3,NA,9.38,"Stn01"
2022-08-23 23:30:00,10.3,NA,9.32,"Stn01"
2022-08-23 23:45:00,10.3,NA,9.26,"Stn01"
2022-08-24,10.2,NA,9.21,"Stn01"
2022-08-24 00:15:00,10.3,NA,9.2,"Stn01"
2022-08-24 00:30:00,10.3,NA,9.16,"Stn01"
2022-08-24 00:45:00,10.3,NA,9.12,"Stn01"
2022-08-24 01:00:00,10.3,NA,9.09,"Stn01"
2022-08-24 01:15:00,10.3,NA,9.05,"Stn01"
2022-08-24 01:30:00,10.3,NA,9.01,"Stn01"
2022-08-24 01:45:00,10.3,NA,8.96,"Stn01"
2022-08-24 02:00:00,10.4,NA,8.92,"Stn01"
2022-08-24 02:15:00,10.3,NA,8.88,"Stn01"
2022-08-24 02:30:00,10.4,NA,8.84,"Stn01"
2022-08-24 02:45:00,10.4,NA,8.8,"Stn01"
2022-08-24 03:00:00,10.3,NA,8.75,"Stn01"
2022-08-24 03:15:00,10.3,NA,8.67,"Stn01"
2022-08-24 03:30:00,10.4,NA,8.6,"Stn01"
2022-08-24 03:45:00,10.3,NA,8.56,"Stn01"
2022-08-24 04:00:00,10.3,NA,8.49,"Stn01"
2022-08-24 04:15:00,10.4,NA,8.43,"Stn01"
2022-08-24 04:30:00,10.4,NA,8.4,"Stn01"
2022-08-24 04:45:00,10.4,NA,8.35,"Stn01"
2022-08-24 05:00:00,10.4,NA,8.3,"Stn01"
2022-08-24 05:15:00,10.4,NA,8.26,"Stn01"
2022-08-24 05:30:00,10.4,NA,8.23,"Stn01"
2022-08-24 05:45:00,10.4,NA,8.18,"Stn01"
2022-08-24 06:00:00,10.4,NA,8.12,"Stn01"
2022-08-24 06:15:00,10.4,NA,8.07,"Stn01"
2022-08-24 06:30:00,10.4,NA,8.03,"Stn01"
2022-08-24 06:45:00,10.4,NA,7.98,"Stn01"
2022-08-24 07:00:00,10.4,NA,7.95,"Stn01"
2022-08-24 07:15:00,10.4,NA,7.98,"Stn01"
2022-08-24 07:30:00,10.4,NA,8.02,"Stn01"
2022-08-24 07:45:00,10.4,NA,8.08,"Stn01"
2022-08-24 08:00:00,10.4,NA,8.15,"Stn01"
2022-08-24 08:15:00,10.4,NA,8.28,"Stn01"
2022-08-24 08:30:00,10.4,NA,8.4,"Stn01"
2022-08-24 08:45:00,10.5,NA,8.57,"Stn01"
2022-08-24 09:00:00,10.5,NA,8.76,"Stn01"
2022-08-24 09:15:00,10.6,NA,8.96,"Stn01"
2022-08-24 09:30:00,10.6,NA,9.17,"Stn01"
2022-08-24 09:45:00,10.7,NA,9.38,"Stn01"
2022-08-24 10:00:00,10.8,NA,9.62,"Stn01"
2022-08-24 10:15:00,10.8,NA,9.87,"Stn01"
2022-08-24 10:30:00,10.8,NA,10.11,"Stn01"
2022-08-24 10:45:00,11,NA,10.34,"Stn01"
2022-08-24 11:00:00,10.9,NA,10.51,"Stn01"
2022-08-24 11:15:00,11,NA,10.65,"Stn01"
2022-08-24 11:30:00,11.1,NA,10.84,"Stn01"
2022-08-24 11:45:00,11.1,NA,11.08,"Stn01"
2022-08-24 12:00:00,11.1,NA,11.29,"Stn01"
2022-08-24 12:15:00,11.2,NA,11.41,"Stn01"
2022-08-24 12:30:00,11.3,NA,11.59,"Stn01"
2022-08-24 12:45:00,11.4,NA,11.78,"Stn01"
2022-08-24 13:00:00,11.3,NA,11.91,"Stn01"
2022-08-24 13:15:00,11.4,NA,12,"Stn01"
2022-08-24 13:30:00,11.4,NA,12.11,"Stn01"
2022-08-24 13:45:00,11.4,NA,12.26,"Stn01"
2022-08-24 14:00:00,11.4,NA,12.27,"Stn01"
2022-08-24 14:15:00,11.3,NA,12.11,"Stn01"
2022-08-24 14:30:00,11.3,NA,11.97,"Stn01"
2022-08-24 14:45:00,11.1,NA,11.81,"Stn01"
